Timestamps,Signal
1,-0.0018227427028275791
2,-0.0018243842927653838
3,-0.001826026803107392
4,-0.0018276728702716692
5,-0.0018293424896498468
6,-0.0018310232769524683
7,-0.001832763025386562
8,-0.0018345653258998549
9,-0.0018363970201241838
10,-0.001838269590623886
11,-0.0018401122113214337
12,-0.0018419149973233563
13,-0.001843720160046773
14,-0.0018455070515038191
15,-0.001847309603363543
16,-0.0018491309275694302
17,-0.0018509357023339117
18,-0.0018527306427895266
19,-0.00185457969805752
20,-0.001856483507449577
21,-0.0018584154594685084
22,-0.00186039144125541
23,-0.001862364686185773
24,-0.0018643320000799111
25,-0.0018663297384041056
26,-0.0018683474232955896
27,-0.0018702757837361517
28,-0.0018721076557621594
29,-0.0018738866741262565
30,-0.0018755820861434734
31,-0.0018772651434868632
32,-0.0018789375612051661
33,-0.0018805357616148845
34,-0.0018820727669628052
35,-0.0018836136368966519
36,-0.0018851547255027894
37,-0.001886671864982372
38,-0.0018881793518966952
39,-0.0018896195957326632
40,-0.0018909878699434949
41,-0.0018923233179747416
42,-0.0018936117631590385
43,-0.0018949411617726606
44,-0.0018963232533957645
45,-0.0018977053764013215
46,-0.0018991128460354386
47,-0.001900502501094891
48,-0.0019018700930892895
49,-0.0019032594583572526
50,-0.0019046617336084368
51,-0.0019059973873426042
52,-0.0019072652892203903
53,-0.0019084978678562904
54,-0.0019096750814829528
55,-0.001910854557428948
56,-0.0019120398487456835
57,-0.0019131855117939568
58,-0.001914304151525104
59,-0.0019154585539416864
60,-0.0019166497765202616
61,-0.001917857127906483
62,-0.0019190972875073606
63,-0.001920322889695977
64,-0.0019215328117213517
65,-0.0019227655016573497
66,-0.0019240117467236133
67,-0.0019252422746679713
68,-0.0019264595601918935
69,-0.00192767196975083
70,-0.0019288731343729117
71,-0.0019300914085462707
72,-0.0019313285410028872
73,-0.0019325656544033286
74,-0.0019338094701709183
75,-0.0019349998845887475
76,-0.0019361293254449292
77,-0.0019372312250031326
78,-0.001938288141756442
79,-0.001939330610557078
80,-0.0019403608642350073
81,-0.0019413480240473362
82,-0.0019422979549599307
83,-0.0019432605778682635
84,-0.0019442358101406075
85,-0.0019452030873276717
86,-0.0019461745299261428
87,-0.0019471123608624814
88,-0.001948013827434515
89,-0.0019489075030016609
90,-0.0019497847108860622
91,-0.001950739275641367
92,-0.0019517838011028773
93,-0.001952868038318476
94,-0.001954019944221181
95,-0.001955192335492299
96,-0.0019563827733594533
97,-0.0019576404862321315
98,-0.0019589571903432094
99,-0.0019602547781282648
100,-0.001961534193329563
101,-0.0019628289549738975
102,-0.001964120742856197
103,-0.0019654701814282452
104,-0.0019668825156288683
105,-0.0019683134044393993
106,-0.0019697774518354695
107,-0.0019712212529745484
108,-0.001972635433117992
109,-0.001974056358807631
110,-0.0019754681057353378
111,-0.0019768923340072256
112,-0.0019783319691104254
113,-0.0019797620853440286
114,-0.001981187133810111
115,-0.001982664107019608
116,-0.0019841945469516974
117,-0.0019857539371257774
118,-0.001987356838034466
119,-0.0019889637882796333
