Timestamps,Signal
1,-0.0030532331256591188
2,-0.0030531443886037115
3,-0.003053056250013246
4,-0.003052968828389597
5,-0.003052881601278823
6,-0.0030527948403366385
7,-0.003052708071291683
8,-0.0030526212590404733
9,-0.003052534883772767
10,-0.0030524488542459467
11,-0.003052362389771786
12,-0.0030522754911457305
13,-0.0030521884800937355
14,-0.003052101166821179
15,-0.0030520141410329852
16,-0.003051927445538695
17,-0.003051840633637039
18,-0.0030517538405845862
19,-0.0030516656542114804
20,-0.003051575882866626
21,-0.003051485286092996
22,-0.0030513934425422267
23,-0.0030513010582610546
24,-0.0030512081700297166
25,-0.0030511140382751337
26,-0.0030510187866792083
27,-0.003050923596768072
28,-0.003050828454765352
29,-0.00305073285247341
30,-0.0030506370671112295
31,-0.0030505401829847745
32,-0.0030504421206446236
33,-0.003050343550228963
34,-0.003050244251087819
35,-0.003050145021067869
36,-0.00305004600092556
37,-0.003049946645417722
38,-0.0030498471925336263
39,-0.0030497473201393527
40,-0.0030496469842160373
41,-0.0030495465564186522
42,-0.003049445970409907
43,-0.0030493443710961207
44,-0.003049241734938736
45,-0.003049138429931958
46,-0.0030490342374225395
47,-0.003048929748594456
48,-0.0030488250018202347
49,-0.0030487195187535697
50,-0.0030486134279509073
51,-0.0030485079824330856
52,-0.0030484032519717615
53,-0.003048298737484596
54,-0.0030481947850743473
55,-0.003048090556008986
56,-0.003047986024449799
57,-0.003047881919991519
58,-0.0030477780834546986
59,-0.0030476737851413836
60,-0.003047569062791909
61,-0.003047464173590222
62,-0.003047358953358858
63,-0.0030472540445770973
64,-0.0030471494936771724
65,-0.0030470448563398173
66,-0.003046940286126951
67,-0.0030468347723270933
68,-0.0030467281758873583
69,-0.0030466210905904737
70,-0.0030465132215702624
71,-0.0030464050575429824
72,-0.0030462966409404327
73,-0.0030461874645326932
74,-0.0030460776239461898
75,-0.003045968016740364
76,-0.0030458586493957
77,-0.0030457491481314814
78,-0.0030456397345455075
79,-0.0030455297470902663
80,-0.0030454191394208305
81,-0.0030453084221287864
82,-0.00304519744581173
83,-0.0030450895923738583
84,-0.003044985265919761
85,-0.003044882778431222
86,-0.003044783129180032
87,-0.0030446845040046485
88,-0.0030445868307906964
89,-0.0030444919352973655
90,-0.0030443995009907148
91,-0.0030443069148500443
92,-0.003044214236621549
93,-0.0030441225696081326
94,-0.003044031313321514
95,-0.003043942561054957
96,-0.003043856498280537
97,-0.003043771628021044
98,-0.0030436884620103203
99,-0.0030436048709054373
100,-0.0030435205156658252
101,-0.003043436799475117
102,-0.00304335309915685
103,-0.0030432703472549547
104,-0.0030431886626669535
105,-0.0030431070326700496
106,-0.003043025653966312
107,-0.0030429466990316853
108,-0.0030428702248301407
109,-0.003042795320239367
110,-0.003042722542903929
111,-0.003042650379187766
112,-0.0030425787381691775
113,-0.003042508845836223
114,-0.003042440377246447
115,-0.0030423705429100272
116,-0.0030422992103711238
117,-0.003042227468104087
118,-0.003042154554547227
119,-0.003042082384945446
120,-0.003042011021574346
121,-0.0030419388290338027
122,-0.0030418661771526925
123,-0.003041794648673419
124,-0.003041724161185522
125,-0.0030416541785916445
126,-0.0030415850600531377
127,-0.003041515404887812
128,-0.003041445119470514
129,-0.003041375177306958
130,-0.0030413052485043462
131,-0.0030412376646771783
132,-0.0030411727466640483
133,-0.0030411091477291585
134,-0.003041047551627548
135,-0.0030409868289993517
136,-0.003040926890248064
137,-0.0030408689136806294
138,-0.003040812683883548
139,-0.0030407561664154785
140,-0.003040699355682002
141,-0.0030406431056778684
142,-0.003040586920066514
143,-0.003040532315759708
144,-0.003040479405307573
145,-0.0030404270326686903
146,-0.003040375546060409
147,-0.0030403228175762717
148,-0.0030402685074230607
149,-0.003040213865923553
150,-0.003040158246619326
151,-0.0030401026035199097
152,-0.003040047001505762
153,-0.003039990369673728
154,-0.0030399328728847558
155,-0.003039876478670402
156,-0.0030398211859212834
157,-0.0030397661247407778
158,-0.003039711764895875
159,-0.003039656634122784
160,-0.003039600604540968
161,-0.0030395447775449975
162,-0.003039488801861268
163,-0.0030394337187086094
164,-0.0030393797382362777
165,-0.0030393261040191515
166,-0.0030392731342007294
167,-0.0030392204611608994
168,-0.0030391680258192526
169,-0.003039116295794331
170,-0.0030390651969539394
171,-0.003039013521142634
172,-0.0030389612302825376
173,-0.003038908859161267
174,-0.003038856098526098
175,-0.0030388037700756878
176,-0.0030387519303939244
177,-0.003038699910797057
178,-0.0030386478911824098
179,-0.0030385980499612764
180,-0.0030385505288417812
181,-0.003038504431427568
182,-0.0030384603661045948
183,-0.0030384169182123217
184,-0.003038374043988573
185,-0.0030383329989152478
186,-0.003038293518102415
187,-0.0030382542818249408
188,-0.0030382153536112934
189,-0.0030381772163870623
190,-0.0030381395734142952
191,-0.003038103571793434
192,-0.0030380692988544364
193,-0.0030380359597935937
194,-0.0030380038309895086
195,-0.003037971227286773
196,-0.0030379379137452853
197,-0.0030379048978451876
198,-0.0030378716889244164
199,-0.0030378390945161615
200,-0.003037807189928373
201,-0.0030377751358477995
202,-0.003037743092965972
203,-0.003037712587615639
204,-0.0030376836363913756
205,-0.0030376556053240836
206,-0.0030376288745103384
207,-0.0030376023302367237
208,-0.0030375758974344313
209,-0.0030375504441073867
210,-0.003037525721611959
211,-0.003037498861062202
212,-0.0030374696655760536
213,-0.003037439300429388
214,-0.0030374069564418596
215,-0.0030373744850358563
216,-0.0030373419333564423
217,-0.0030373076402867376
218,-0.0030372719442714052
219,-0.0030372365872545796
220,-0.0030372014773976073
221,-0.003037165961971674
222,-0.003037130426005763
223,-0.0030370933413476
224,-0.0030370545828282275
225,-0.0030370151948886414
226,-0.0030369748023515897
227,-0.003036935684094169
228,-0.0030368981481624442
229,-0.003036860824904804
230,-0.0030368243715331793
231,-0.003036787677434486
232,-0.003036750632781704
233,-0.0030367143712488436
234,-0.003036678665332043
235,-0.003036641443131363
236,-0.003036602674840529
237,-0.003036563208130948
238,-0.0030365225211342523
239,-0.003036482113685533
240,-0.00303644207912662
241,-0.0030364012348759145
242,-0.0030363599094953273
243,-0.0030363197969647767
244,-0.003036280931338993
245,-0.0030362427468598654
246,-0.003036205695389686
247,-0.0030361685107818687
248,-0.0030361311631601977
249,-0.003036094686438501
250,-0.0030360588353331637
251,-0.003036022806793519
252,-0.0030359866671489807
253,-0.003035950651670702
254,-0.003035914585677492
255,-0.0030358792421513086
256,-0.0030358446701300003
257,-0.0030358103545870467
258,-0.003035776479445982
259,-0.0030357414430305703
260,-0.003035705043045101
261,-0.0030356681746659675
262,-0.0030356303734723053
263,-0.0030355924518525013
264,-0.0030355544705544814
265,-0.003035515608246524
266,-0.0030354760217370844
267,-0.003035437048414663
268,-0.0030353986875891648
269,-0.003035360388981022
270,-0.0030353224782211107
271,-0.0030352839462917517
272,-0.0030352447205365604
273,-0.0030352055664464865
274,-0.003035166253088348
275,-0.003035129198457247
276,-0.00303509473129044
277,-0.003035061552017804
278,-0.0030350303825563267
279,-0.0030350000149861225
280,-0.0030349703869938212
281,-0.0030349427652134413
282,-0.0030349169385844653
283,-0.0030348908851407486
284,-0.0030348646291061764
285,-0.0030348390411070623
286,-0.0030348136472275852
287,-0.003034790015642965
288,-0.003034768283007951
289,-0.0030347473027902455
290,-0.003034727453356473
291,-0.0030347073696044753
292,-0.0030346868112311027
293,-0.0030346667122369206
294,-0.0030346466658795297
295,-0.00303462722422533
296,-0.0030346084632738263
297,-0.003034589747478454
298,-0.003034571191040898
299,-0.0030345542583738116
300,-0.003034538990419891
301,-0.003034524757885296
302,-0.003034511935712668
303,-0.003034499512553248
304,-0.003034487423367842
305,-0.0030344764876449265
306,-0.003034466485967628
307,-0.003034455273743085
308,-0.00303444273215214
309,-0.0030344297163199976
310,-0.003034415634343061
311,-0.0030344019227952915
312,-0.0030343886265615026
313,-0.003034374497192085
314,-0.0030343598078511574
315,-0.0030343458085092226
316,-0.003034332435202761
317,-0.0030343192482404384
318,-0.003034306529360265
319,-0.0030342931792274445
320,-0.003034279118991023
321,-0.00303426511001587
322,-0.0030342508900368407
323,-0.003034238190055362
324,-0.0030342272487824742
325,-0.0030342170502903262
326,-0.003034208100041961
327,-0.0030341995620009545
328,-0.0030341913641688547
329,-0.0030341843755750868
330,-0.003034178433153344
331,-0.0030341720008970137
332,-0.0030341650683559833
333,-0.0030341582761039946
334,-0.0030341512454036524
335,-0.0030341451094897695
336,-0.0030341399483525097
337,-0.00303413488848874
338,-0.0030341301863257317
339,-0.0030341238141980502
340,-0.0030341154681002773
341,-0.0030341062804338783
342,-0.0030340956369324344
343,-0.0030340844920978957
344,-0.0030340728977631183
345,-0.003034059809629038
346,-0.003034045389472599
347,-0.00303403141533287
348,-0.0030340178717053385
349,-0.0030340039750434444
350,-0.0030339901424531793
351,-0.0030339750118234016
352,-0.003033958460156792
353,-0.00303394148675547
354,-0.0030339237611237036
355,-0.003033906354688229
356,-0.003033889464121612
357,-0.003033872329147618
358,-0.0030338552692633558
359,-0.0030338378681633712
360,-0.003033820060826933
361,-0.0030338023361125167
362,-0.0030337846050807866
363,-0.003033765668051776
364,-0.003033745485064547
365,-0.0030337245719352104
366,-0.0030337026180825427
367,-0.0030336804385809233
368,-0.003033658083162112
369,-0.0030336348817083664
370,-0.0030336110081406326
371,-0.003033588425230634
372,-0.003033567248364095
373,-0.0030335466736392887
374,-0.003033527243137665
375,-0.003033507657598252
376,-0.0030334878720771606
377,-0.0030334690205899135
378,-0.0030334508544166286
379,-0.0030334321952179173
380,-0.0030334130961433316
381,-0.0030333939751956587
382,-0.0030333745634707216
383,-0.003033355881126288
384,-0.0030333379995968746
385,-0.0030333202040915726
386,-0.0030333027358021747
387,-0.00303328403891765
388,-0.0030332638934745452
389,-0.003033243214643177
390,-0.0030332215454945254
391,-0.003033199627140359
392,-0.0030331775220651274
393,-0.003033154450299409
